ID;Descrição;Preço em R$
744;Bloco de resfriamento de água Bykski CPU, RGB (LGA 115x.20xx) - CPU-XPR-B-I-V2;R$ 407,55
745;Adaptador Hdd/Ssd para Notebook Via Baia De 9,5Mm Cd/Dvd Multi - GA172;R$ 61,90
746;HD Seagate Skyhawk, 14TB, 7200RPM - ST14000VX0008;R$ 3.203,19
747;Gaveta Externa Para HD 2.5 Maxprint, SATA USB 2.0 - 60000017;R$ 77,19
748;"HD Seagate Surveillance Skyhawk, 2TB, 3.5"", Sata - St2000vx008";R$ 627,80
749;Case Gaveta De Hd 2.5 Sata Para Usb 2.0 Ley-33 Lehmox;R$ 25,10
750;HD Western Digital 1TB Purple WD10PURX - 0076712-01;R$ 490,00
751;Case Gaveta B-Max, Para HD Externo, SATA 2.5, USB 2.0;R$ 79,29
752;Case Caddy Knup, Para HD de Notebook, 12.7mm - KP-HD009;R$ 35,40
753;Gaveta Externa MD9, Para HD 2.5 - 7185;R$ 53,10
754;Case De HD Hoopson 3,5'', Preto - Chd-004;R$ 109,90
755;Adaptador Caddy - Converte Baia De Gravador De Laptop Sata Para HD / SSD De 2.5 - 12,5mm - Hdca-s127;R$ 50,39
756;Case Para HD 2.5 - USB 2.0 - Goldentec 28607;R$ 78,29
757;HD Hewlett Packard 1TB ISS, SATA, 12G, 7.2K, LFF - 861686-B21;R$ 1.528,26
758;HD Externo Portátil Seagate 2TB Avengers Capitão América, USB 3.0 - 2HJAA9-570 STGD2000107;R$ 1.325,15
759;HD Lenovo 4TB DCG, SATA, 6G, 7.2K, LFF, G7 - 7XB7A00051;R$ 1.800,25
760;Gaveta Externa 3,5 Preto Para Hd  Gv;R$ 91,84
761;HD Lenovo 2TB DCG, SATA, 6GB, 7.2K, LFF - 7XB7A00050;R$ 1.385,75
762;HD Seagate 10TB Exos Para Servidor, 3.5 - ST10000NM0478;R$ 4.844,15
763;HD Seagate 2TB SkyHawk - ST2000VX008;R$ 473,61
764;HD Externo Portátil Hikvision 1TB T30 Rubber, USB 3.0, Azul - HS-EHD-T30-STD;R$ 349,90
765;Gaveta Sas Intel Para Servidor 2.5 Pn: D37158-002;R$ 99,00
766;Case para HD Externo 3.5 USB 2.0 - Maxprint – 60000019;R$ 165,82
767;Case Gaveta Externa Para Hd Sata 2.5 Usb 2.0;R$ 36,90
768;Case Gaveta Hd Sata Notebook Usb Externa Pc Tipo Case;R$ 38,90
769;HD Externo Western Digital 2TB, P10, USB 3.2, Gen 1, Preto - BAZC0020BBK-WESN;R$ 1.425,71
770;Case Gaveta Para HD 2.5 Sata De Notebook Sata Usb 2.0 Preto Alumínio Feasso - Fahd-01;R$ 71,15
771;HD Seagate 1TB Enterprise Servidor, SAS, 7200 RPM, 2.5 - ST91000640SS;R$ 980,00
772;HD Seagate 1TB Surveillance SkyHawk, 3.5, SATA - ST1000VX005;R$ 489,90
773;HD Hitachi 1TB Slim, 5400 RPM, Cachê 128MB, Para Notebook Toshiba, 7mm - MQ04ABF100;R$ 620,99
774;Storage Asustor 1GB Drivestor 2, NAS, 2 Baias, USB 3.2 - AS1102T;R$ 2.070,85
775;HD Externo Seagate 14TB Expansion, 3.5 - STEB14000400;R$ 3.859,00
776;Hpe Msa 2.4tb Sas 10k Sff Hdd For Msa1060 Msa2060 Msa2062;R$ 3.998,86
777;Case Gaveta Para Hd Sata 2.5 Usb 3.0 Orico - Transparente;R$ 224,30
778;Case Gaveta Para Hd Sata 2.5 Type-c - 2139c3-g2 - Orico - Transparente;R$ 166,45
779;HD WD Blue 2TB, 3.5', SATA - WD20EZAZ;R$ ----
780;HD Toshiba Surveillance S300 PRO, 6TB, 7200 RPM, 3.5, SATA - HDWT360UZSVAR;R$ ----
781;HD Externo WD 4TB My Passport, USB 3.0, Vermelho - WDBPKJ0040BRD-WESN;R$ ----
782;HD Externo Seagate Expansion, 6TB, USB, Preto - STKP6000400;R$ ----
783;HD WD Purple Pro 12TB, 7200RPM, Cache 256MB, 3.5´, SATA - WD121PURP;R$ ----
784;HD Interno WD Gold Enterprise Class, 12TB, 7200 RPM, 3.5´, SATA - WD121KRYZ;R$ ----
785;HD Toshiba Surveillance S300 PRO, 8TB, 7200 RPM, 3.5, SATA- HDWT380UZSVAR;R$ ----
786;HD Toshiba N300, 8TB, 7200 RPM, NAS, 3.5, SATA - HDWG480XZSTA;R$ ----
787;HD Notebook Western Digital 1TB Sata3 Wd10spzx 7mm - 5400 Rpm;R$ ----
788;HD WD Black Performance, 4TB, 3.5´, SATA - WD4005FZBX;R$ ----
789;"HD Seagate IronWolf 4TB NAS, 3.5"", SATA - ST4000VN006";R$ ----
790;HD WD Purple 3TB Surveillance, 3.5', SATA - WD30PURZ;R$ ----
791;HD Seagate IronWolf NAS, 14TB, 3.5´, SATA - ST14000NE0008;R$ ----
792;HD WD Red Pro NAS, 14TB, 7200 RPM 255MB/s, 3.5, SATA - WD141KFGX;R$ ----
793;HD WD Red 4TB NAS, 3.5', SATA, NAS/RAID - WD40EFAX;R$ ----
794;HD Seagate 2TB BarraCuda, 3.5', SATA - ST2000DM008;R$ ----
795;HD WD Purple Surveillance 4TB, 5400RPM, Cache 256MB, 3.5, SATA - WD42PURZ;R$ ----
796;HD Externo 4TB Adata HD710 Pro, 2.5', USB 3.2, Anti-Queda, à Prova D'água, IPX68, Preto - AHD710P-4TU31-CBK;R$ ----
797;HD WD Externo Portátil My Passport,  2TB, USB 3.2 - WDBYVG0020BBK-WESN;R$ ----
798;HD Externo WD 1TB My Passport, USB 3.0, Preto - WDBYVG0010BBK-WESN;R$ ----
799;HD Seagate SATA 3,5´ BarraCuda 3TB 5400RPM 256MB Cache SATA 6Gb/s - ST3000DM007;R$ ----
800;HD Seagate 10TB IronWolf, 3.5', SATA - ST10000VN0008;R$ ----
801;HD WD Externo Portátil My Passport, 2TB, USB 3.2, Azul - WDBYVG0020BBL-WESN;R$ ----
802;HD Interno WD Gold Enterprise Class, 14TB, 7200 RPM, 3.5´, SATA - WD141KRYZ;R$ ----
803;HD Seagate 4TB Skyhawk, 3.5', SATA - ST4000VX013;R$ ----
804;HD Seagate IronWolf NAS, 8TB, SATA - ST8000VN004;R$ ----
805;HD Externo 1TB Adata HC660 Ultra Slim, USB 3.2, Anti-Choque, Cinza - AHC660-1TU31-CGY;R$ ----
806;Storage Synology NAS DiskStation Realtek RTD1296, Quad Core 1.4GHz, 2GB, DDR4, Torre, 4 Baias Sem Disco - DS418;R$ ----
807;Gaveta Adaptadora MD9 de HD para Notebook, 12.7mm - 8068;R$ ----
808;HD Seagate Surveillance SkyHawk, 2TB, 3.5´, SATA - ST2000VX008;R$ ----
809;HD LaCie Externo Rugged 4TB, USB 3.1-C, Clay Orange - STFR4000800;R$ ----
810;HD Toshiba 4TB Performance X300, 3.5', SATA - HDWE140XZSTA;R$ ----
811;HD Seagate 6TB IronWolf NAS, 3.5', SATA - ST6000VN001;R$ ----
812;HD Externo 2TB Adata HV300 Ultra Slim, USB 3.2, Branco - AHV300-2TU31-CWH;R$ ----
813;HD Externo Seagate 1TB Expansion, USB 3.0, Preto - STEA1000400;R$ ----
814;Storage Asustor 1GB Drivestor 4, NAS, 4 Baias, USB 3.2 - AS1104T;R$ ----
815;HD Interno Seagate Exos 7E10, 4TB, 7200 RPM, 512n SAS - ST4000NM001B;R$ ----
816;HD Seagate BarraCuda, 500GB, 2.5´, Notebook, SATA - ST500LM030;R$ ----
817;HD Externo Seagate LaCie 1Big Dock, 10TB, Dual Thunderbolt 3, DisplayPort, USB, SD/CF Slots, Preto - STHS10000800;R$ ----
818;Case C3Tech para HD 2.5', USB 3.0, Vermelho - CH-300RD;R$ ----
819;HD WD Purple 1TB Surveillance, 3.5', SATA - WD10PURZ;R$ ----
820;HD Externo 1TB Adata HD710 Pro, 2.5', USB 3.2, Anti-Queda, à Prova D'água, IPX68, Camuflado - AHD710MP-1TU31;R$ ----
821;HD Externo WD 1TB Elements, USB 3.0, Preto -  WDBUZG0010BBK;R$ ----
822;Dock Station Orico 10GBPS, SATA 2.5 e 3.5, 2 Entradas USB 3.2, GEN2, Função Clone Off-line;R$ ----
823;HD Toshiba 1TB P300, 3.5', SATA - HDWD110UZSVA;R$ ----
824;HD Externo 1TB Adata HD710 Pro, 2.5', USB 3.2, Anti-Queda, à Prova D'água, IPX68, Preto - AHD710P-1TU31-CBK;R$ ----
825;HD Toshiba L200, 2TB, 5400 RPM, 2.5, SATA, para Notebook - HDWL120UZSVA;R$ ----
826;HD Interno Western Digital 4TB Red Plus, NAS, 3.5p - Wd40efpx;R$ ----
827;HD WD Externo Portátil My Passport,  4TB, USB 3.0 - WDBPKJ0040BBK-WESN;R$ ----
828;HD Externo WD 4TB Elements, USB 3.0, Preto - WDBU6Y0040BBK;R$ ----
829;HD Seagate 6TB IronWolf Pro, SATA -  ST6000NE000;R$ ----
830;HD Seagate 4TB IronWolf NAS, 3.5', SATA - ST4000VN008;R$ ----
831;Storage WD NAS My Cloud Home, 8TB, 1 Baia - WDBVXC0080HWT-NESN;R$ ----
832;HD Externo 1TB Adata HD710 Pro, 2.5', USB 3.2, Anti-Queda, à Prova D'água, IPX68, Azul- AHD710P-1TU31-CBL;R$ ----
833;HD Toshiba 6TB Performance X300, 3.5', SATA - HDWR160XZSTA;R$ ----
834;HD Western Digital Purple, 6TB, 256mb, Sata 3 - WD64PURZ;R$ ----
835;HD Seagate IronWolf NAS 18TB, 3.5´, SATA - ST18000NE000;R$ ----
836;HD Externo Portátil LaCie, 4TB, Mobile Drive, USB e USB-C, Prata Lunar - STHG4000400;R$ ----
837;HD Externo LaCie 4TB d2 Professional, USB 3.0, Preto - STHA4000800;R$ ----
838;HD Externo LaCie 4TB Rugged RAID Pro Mobile, USB-C - STGW4000800;R$ ----
839;HD WD Externo Portátil My Passport, 2TB, USB 3.2, Vermelho - WDBYVG0020BRD-WESN;R$ ----
840;HD Interno Seagate SkyHawk AI, 10TB, SATA 6Gb/s - ST10000VE001;R$ ----
841;Case C3Tech para HD 2.5', Cinza - CH-200GY;R$ ----
842;Storage WD NAS My Cloud Home, 2TB, 1 Baia - WDBVXC0020HWT-NESN;R$ ----
843;HD Externo Seagate Expansion, 8TB, USB, Preto - STKP8000400;R$ ----
844;HD Seagate Skyhawk 2TB, 256MB, 3.5, SATA - ST2000VX017;R$ ----
845;Case F3 para HD SATA 3.5, USB 3.0, Preto - CS-3-2EM1;R$ ----
846;HD Seagate 1TB Surveillance SkyHawk, 3.5', SATA - ST1000VX005;R$ ----
847;Storage Asustor NAS, Sem Disco, 4 Baias - AS1004T V2;R$ ----
848;HD Seagate 1TB BarraCuda, 3.5', SATA - ST1000DM010;R$ ----
849;HD Externo Toshiba 2TB Canvio Ready, USB 3.0, Preto - HDTP320XK3AA;R$ ----
850;HD WD Red 6TB NAS, 3.5', SATA - WD60EFAX;R$ ----
851;HD Interno Seagate Exos 7E10, 8TB, 512E/4kn, SATA - ST8000NM017B;R$ ----
852;HD Seagate Barracuda, 8TB, 3.5´, SATA - ST8000DM004;R$ ----
853;HD Interno Seagate Exos 7E10, 4TB, 512N SATA - ST4000NM000B;R$ ----
854;HD WD 4TB Purple, 3.5', SATA - WD43PURZ;R$ ----
855;HD Externo 2TB Adata HD330 Anti-Queda, USB 3.2 Gen 1, Azul - AHD330-2TU31-CBL;R$ ----
856;HD Externo 1TB Adata HV300, USB 3.2, Preto - AHV300-1TU31-CBK;R$ ----
857;HD Externo WD 3TB Game Drive P10 para Xbox One, USB 3.2 Gen 1, Preto - WDBA5G0030BBK-WESN;R$ ----
858;HD Externo 1TB Adata HD330 Anti-Queda, USB 3.2 Gen 1, Preto - AHD330-1TU31-CBK;R$ ----
859;HD Externo 6TB Adata HM800, USB 3.2 Gen 1 - AHM800-6TU32G1-CUSBK;R$ ----
860;HD Externo 2TB Adata HC660 Ultra Slim, USB 3.2, Cinza - AHC660-2TU31-CGY;R$ ----
861;HD Externo LaCie Rugged Mini, 2TB, 5400 RPM, USB - LAC9000298;R$ ----
862;HD Externo 1TB Adata HD770G, USB 3.2 Gen 1, RGB, Preto - AHD770G-1TU32G1-CBK;R$ ----
863;HD Externo Portátil LaCie Mobile Drive Seagate, 5TB, USB e USB-C, Prata Lunar - STHG5000400;R$ ----
864;HD Seagate BarraCuda, 2TB, 3.5´, SATA - ST2000DM005;R$ ----
865;HD WD Purple Surveillance, 6TB, 3.5´, SATA - WD60PURZ;R$ ----
866;HD Western Digital Gold, 10TB, Servidor, 7200RPM, 256MB, 3.5 Pol, SATA 6GB/s - Wd102kryz-01a5ab0;R$ ----
867;Case Empire Caddy para HD de Notebook, 12.7mm - 4339;R$ ----
868;HD Seagate 8TB Surveillance SkyHawk, 3.5', SATA - ST8000VX0022;R$ ----
869;Storage Synology NAS DiskStation Realtek RTD1296, Quad Core 1.4GHz, 1GB, DDR4, Torre, 2 Baias Sem Disco - DS218PLAY;R$ ----
870;Adaptador Multi de HD e SDD para Notebook, Baia 12.7mm, CD/DVD - GA173;R$ ----
871;HD Externo LaCie 2TB Rugged Thunderbolt, USB-C, Laranja - STFS2000800;R$ ----
872;Case Vinik para HD 2.5', USB 3.0, Preto - CH25-A30;R$ ----
873;Case Vinik para HD 2.5', USB 3.0, Preto - CH25-A30TL;R$ ----
874;HD Externo Seagate 2TB Backup Plus Slim, USB 3.0, Prata  - STHN2000401;R$ ----
875;HD Externo 1TB Adata HV320, USB 3.2, Preto - AHV320-1TU31-CBK;R$ ----
876;HD Externo 1TB Adata HV320 Ultra Slim, USB 3.2, Branco - AHV320-1TU31-CWH;R$ ----
877;HD Externo 2TB Adata HV320 Ultra Slim, USB 3.2, Branco - AHV320-2TU31-CWH;R$ ----
878;HD Externo Toshiba 2TB Canvio Flex, USB, Silver - HDTX120XSCAA;R$ ----
879;Case Vinik para HD e SSD 2.5'/3.5' SATA, USB 3.0, Preto - CP235-30;R$ ----
880;Case Vinik para HD e SSD 2.5'/3.5' SATA, USB 2.0, Preto - CP235-20;R$ ----
881;Storage Asustor NAS, 4x Baias, 1x USB 3.0 Type B - AS6004U;R$ ----
882;HD WD Red 3TB NAS, 3.5', SATA - WD30EFRX;R$ ----
883;HD WD Red NAS, 4TB, 3.5´, SATA - WD40EFRX;R$ ----
884;HD Externo Seagate 2TB Expansion, USB 3.0, Preto - STEA2000400;R$ ----
885;HD WD Blue, 4TB, 3.5´, SATA - WD40EZRZ;R$ ----
886;HD Seagate 2TB BarraCuda, 3.5', SATA - ST2000DM006;R$ ----
887;HD Seagate Surveillance SkyHawk, 4TB, 3.5´, SATA - ST4000VX007;R$ ----
888;HD Externo Seagate 4TB Backup Plus, 2.5', USB 3.0, Preto - STDR4000200;R$ ----
889;HD LaCie Externo d2 Professional, 6TB, USB 3.1 - STHA6000800;R$ ----
890;HD Externo Adata Anti-Queda, à Prova D´água, IPX68 Durable HD710 Pro USB 3.1, 2TB, 2.5´, Preto - AHD710P-2TU31-CBK;R$ ----
891;HD Adata Externo Portátil HV300, 2TB, USB 3.2 - AHV300-2TU31-CBK;R$ ----
892;HD Adata Externo Portátil HV320, 2TB, USB 3.2 - AHV320-2TU31-CBK;R$ ----
893;HD Externo Adata HD710 Pro, 2TB, USB 3.2 Gen1, Azul - AHD710P-2TU31-CBL;R$ ----
894;HD Externo Adata HV300 Ultra Slim, 1TB, USB 3.2, Branco - AHV300-1TU31-CWH;R$ ----
895;HD Externo Adata HD330 Anti-Queda, 1TB, USB 3.2 Gen 1, Vermelho - AHD330-1TU31-CRD;R$ ----
896;HD Externo Adata HD720 Anti-Queda, 1TB, USB 3.2 Gen 1, Preto - AHD720-1TU31-CBK;R$ ----
897;HD Externo Adata HD720 Anti-Queda, 2TB, USB 3.2 Gen 1, Preto - AHD720-2TU31-CBK;R$ ----
898;HD Toshiba N300, NAS, 4TB, 3.5´, Sata - HDWQ140XZSTA;R$ ----
