ID;Descrição;Preço em R$
722;Placa Mãe Asus Prime H410M-D, Intel LGA 1200, mATX, DDR4;R$ ----
723;Placa-Mãe Asus TUF Gaming B460-PRO (Wi-Fi), Intel LGA 1200, ATX, DDR4;R$ ----
724;Placa Mãe Asus TUF Gaming B460-Plus, Intel LGA 1200, ATX, DDR4;R$ ----
725;Placa-Mãe Asus ROG Strix Z490-E Gaming, Intel LGA 1200, ATX, DDR4;R$ ----
726;Placa Mãe Asus Prime B460 Plus, Intel LGA 1200, ATX, DDR4;R$ ----
727;Placa Mãe ASRock H470M-ITX/ac, Intel LGA 1200, Mini-ITX, DDR4;R$ ----
728;Placa Mãe ASRock H410M-HDV/M.2, Intel LGA 1200, Micro ATX, DDR4;R$ ----
729;Placa Mãe Asus ROG Strix B550-F Gaming Wi-Fi, AMD AM4, ATX, DDR4;R$ ----
730;Placa-Mãe MSI B365M Pro-VH, Intel LGA 1151, mATX;R$ ----
731;Placa-Mãe Asus TUF B450M-Pro S, AMD AM4, mATX, DDR4;R$ ----
732;Placa Mãe ASRock A520M-HDV, AMD AM4, Micro ATX, DDR4;R$ ----
733;Placa Mãe Gigabyte GA-H110M-S2H, Intel LGA 1151, Micro ATX, DDR3;R$ ----
734;Placa Mãe Gigabyte B550 Vision D, AMD AM4, DDR4;R$ ----
735;Placa-Mãe ASUS TUF Gaming B550-PLUS (WI-FI), AMD B550, ATX, DDR4 - 90MB15D0-M0EAY0;R$ ----
736;Placa Mãe ASRock H570M-ITX/ac, Intel LGA1200, Mini-ITX, DDR4, WiFi, Bluetooth;R$ ----
737;Placa Mãe Asus ROG MAXIMUS XIII HERO, Intel LGA1200, DDR4, ATX, Aura Sync RGB - 90MB15X0-M0EAY0;R$ ----
738;Placa Mãe Gigabyte Z590 Gaming X 1.0, Intel LGA 1200, ATX, DDR4, M.2 NVME, RGB Fusion;R$ ----
739;Placa-Mãe Gigabyte Aorus Master X570S (Rev. 1.0), AMD Socket AM4, ATX, DDR4, LED RGB, Wi-Fi, Bluetooth - X570S AORUS MASTER;R$ ----
740;Placa-Mãe Goldentec, Intel 1150 H81M, SQBOX;R$ ----
741;Placa Mãe Gigabyte Z590I Aorus Ultra (rev. 1.0), Intel LGA 1200, Mini-ITX, DDR4, LED RGB, Wi-Fi, Bluetooth - Z590I AORUS ULTRA;R$ ----
742;Placa Mãe Gigabyte Z690I AORUS ULTRA (rev. 1.0), Intel LGA 1700, mini-ITX, DDR4, M.2 NVME - Z690I A ULTRA DDR4;R$ ----
743;Placa Mãe Asus Prime B660 Plus D4, LGA 1700 B660, ATX, DDR4;R$ ----
744;Placa Mãe MSI A520M PRO-VH, AMD AM4, mATX, DDR4;R$ ----
