ID;Descrição;Preço em R$
689;Memória Kingston Fury Beast para Intel XMP, 64GB (4X16GB), 5200MHz, DDR5, CL40, Branco - KF552C40BWK4-64;R$ 1.749,99
690;Memória Kingston Fury Renegade, 32GB (4x8GB), 3600MHz, DDR4, CL16, Preto - KF436C16RBK4/32;R$ 749,99
691;Memória Colorful, 8GB, 3200MHz, DDR4, CL22 - Para Notebook;R$ 122,32
692;Memória Kingston Fury Renegade Pro, 256GB (8x32GB), 4800MHz, DDR5, ECC Reg CL36, PnP, para servidor - KF548R36RBK8-256;R$ 7.999,99
693;Memória RAM Adata Xpg Spectrix D60g, DDR4, 32GB, 2x16GB, 3200mhz RGB,Cinza - ax4u320016g16a-dt60;R$ 924,20
694;Memória RAM PEG, 8GB, 2666MHz, DDR4, Desktop - Pg8d4ud2666/8;R$ 453,99
695;Memória RAM Corsair Vengeance, 8GB, 2666MHz, Ddr4, Vermelho - Cmk8gx4m1a2666c16r;R$ 228,52
696;Memória Kingston HyperX Impact SODIMM, 32GB, 2666MHz, DDR4, 1.2V, Para Notebook - HX426S16IB/32;R$ 529,90
697;Memória Colorful, 8GB, 2666MHz, DDR4, CL19, Para Notebook;R$ 113,52
698;Memoria Patriot Signature Line 16GB, DDR5, 4800mhz;R$ 526,94
699;Memória Kingston Fury Renegade, RGB, 32GB (4x8GB), 3600MHz, DDR4, CL16, Preto - KF436C16RBAK4/32;R$ 969,99
700;Memória XPG Spectrix D50, 16GB, 3600MHz - AX4U360016G18I-SW50;R$ 440,16
701;Memória Ram Oxybr, 4GB, 3200MHz, DDR4, Para Notebook;R$ 88,26
702;Memória Ram Crucial, 32GB, 2666MHZ, DDR4, Para Notebook;R$ 493,91
703;Memória Ram Peg, 8GB, 2666MHz, DDR4, Para Notebook;R$ 219,99
704;Memória Kingston DIMM, 8GB, 3200MHz, DDR4;R$ 594,24
705;Memória Hikvision U1, 4GB, 1600MHZ, DDR3, 1.5v, Desktop - Hked3041aaa2a0za1;R$ 67,34
706;Memória HyperX Kingston Fury, 16GB, 2400MHz, DDR4, Para Desktop;R$ 526,90
707;Memória Oxy Gamer, 32GB, 3200MHz, DDR4, BR;R$ 617,41
708;Memória Kingston Fury Beast para Intel XMP, 64GB (4X16GB), 5200MHz, DDR5, CL40, Preto - KF552C40BBK4-64;R$ 1.799,99
709;Memória RAM Keepdata 16GB DDR4, 2666mhz, Para Notebook - Kd26s19/16g;R$ 200,20
710;Memória RAM Adata Xpg Gammix D20, DDR4, 16GB, 3600mhz - Ax4u360016g18i-cbk20;R$ 440,25
711;Memória Kingston Fury Renegade Pro, 64GB (4x16GB), 6000MHz, DDR5, ECC Reg CL32, XMP, para Servidor, Preto - KF560R32RBK4-64;R$ 2.499,99
712;Memória Para Pc Kingston Fury Beast 32GB 5600mhz DDR5 - KF556C40BB-32 5465;R$ 815,00
713;Memória Kingston, 4GB, 1600MHz, DDR3L, Para Notebook - KVR16LS11/4;R$ 261,76
714;Memória Pny, 8GB, 1600MHz, DDR3 - MD8GSD31600BL;R$ 160,00
715;Memória Xpg Spectrix D35, 16GB, 1x16GB, 3200mhz, DDR4, Branco;R$ 279,90
716;Memória Para Notebook Keepdata, 4GB, 1600MHz, DDR3L - Kd16ls11/4g;R$ 49,14
717;Memória ADATA UDIMM, 8GB, 2400MHz, DDR4 - PM082400D4;R$ 307,10
718;Memória GTA Tech, 8GB, 2666MHz, DDR4, CL19, 1.35V, Para Desktop - GT8G2666L19D;R$ 120,81
719;Memória Keepdata, 2GB, 800MHz, DDR2, Para Desktop - Kd800n6/2g;R$ 42,95
720;Memória Corsair Vengeance LPX, 8GB, 2666MHz, DDR4, C16, Preto - CMK8GX4M1A2666C16;R$ 226,81
721;Memória Ktrok, 8GB, 2400MHz, DDR4 - 8G2400;R$ 317,61
722;Memória Multi, 8GB, 2400MHz, DDR4, CL17 - MM814;R$ 389,90
723;Memória Kingston, 32GB, 2666MHz, DDR4, ECC REG -KTD-PE426/32G;R$ 799,00
724;Memória Kingston, 4GB, 2400MHz, DDR4, CL17 - KVR24N17S6/4;R$ 231,39
725;Memória Tob Computers, 4GB, 2400MHz, DDR4 - TOBDDR4/2400-4GB;R$ 176,80
726;Memória Patriot Signature Pny, 4GB, 2400MHz, DDR4 - PSD44G240082;R$ 170,91
727;Memória Kingston Fury Beast para Intel XMP, 64GB (4X16GB), 5600MHz, DDR5, CL40, Preto - KF556C40BBK4-64;R$ 1.899,99
728;Memoria XPG Hunter, 16GB DDR4, 3000mhz, Preta - Ax4u300016g16a-sbht;R$ 929,91
729;Memoria Kingston 32GB, DDR4 3200mhz 1.2v - Kcp432nd8/32;R$ 682,82
730;Memória Gamer Xpg Gammix D35 8GB, DDR4, 3200Mhz, Branco - Ax4u32008g16a-swhd35;R$ 197,86
731;Memória Oxy, 2GB, 1600MHz, DDR3;R$ 49,31
732;Módulo De Memória Multi 4GB 2666 Mhz Com Dissipador De Calor- Mm459;R$ 119,90
733;Memória Ktrok UDIMM, 8GB, 2666MHz, DDR4, Para Desktop;R$ 123,09
734;Memória Kingston, 8GB, 3200MHz, DDR4, CL22 - KVR32N22S8/8;R$ 181,17
735;Memória Oxy, 4GB, 1600MHz, DDR3, CL11, Para Notebook - OXY16S11/4G;R$ 56,91
736;Memória Kingston, 8GB, 3200MHz, DDR4, CL22 - KVR32N22S6/8;R$ 174,71
737;Memória Kingston Fury Renegade, 8GB, 4000MHZ, DDR4, RGB, Preto - kf440c19rb2a/8;R$ 397,69
738;Memória Kingston, 4GB, 1600MHz, DDR3, CL11, Para Notebook - KCP3L16SS8/4;R$ 415,06
739;Memória Corsair Vengeance Para Amd, 64GB (2x32gb), 5600mhz, DDR5, C40, Preto - Cmk64gx5m2b5600z40;R$ 2.379,37
740;Memória Kingston Fury Beast, RGB, 32GB, 3200MHz, DDR4 - KF432C16BBA/32;R$ 758,83
741;Memória RAM Desktop Kingston 8GB 1333mhz DDR3 KVR1333D3N9/8G;R$ 273,90
742;Memória XPG Spectrix D50, RGB, 8GB, 3200MHz, DDR4, Gray;R$ 219,51
743;Memória Kingston Fury Beast, 16GB, 5200MHz, DDR5, CL40, Preto - KF552C40BB-16;R$ 598,36
744;Memória XPG Spectrix D50, RGB, 32GB 2x16GB, 3200MHz, DDR4, CL16, Branco - AX4U320016G16A-DW50;R$ 2.199,00
745;Memória Kingston Fury Beast, 8GB, 2666MHz, DDR4, Preto - Kf426c16bb/8;R$ 207,25
746;Memória Kingston, 16GB, 2666MHz, DDR4, CL19 - KVR26N19D8/16;R$ 356,24
747;Memória HP UDIMM, 8GB, 1600MHz, DDR3, Para Servidor, Low Voltage;R$ 516,24
748;Memória Kingston, 8GB, 2666MHz, DDR4 - KVR26N19S;R$ 209,72
749;Memória Kingston Fury Beast, 32GB (2X 16GB), 6000MHZ, DDR5, CL36, RGB, BRANCO - KF560C36BWEAK2-32;R$ 1.473,12
750;Memória Para Notebook 4GB, Kingston, DDR3l, 1600mhz, Cl11 - Kvr16ls11/4;R$ 52,08
751;Memória 8GB 3200mhz, Para Notebook Smart Ddr4 - Smart Componentes;R$ 162,00
752;Memória Ioway 16GB, DDR5, 5600mhz, Udimm;R$ 361,80
753;Memória Evo Potenza Geil, 8GB, 3200MHz, DDR4, Para Desktop, Preto - GAPB48GB3200C16BSC;R$ 383,90
754;Memória Crucial, 4GB, 2400MHz, DDR4 - CT4G4DFS824A;R$ 315,33
755;Memória XPG Gammix D20, 8GB, 3200MHz, DDR4, CL16, Preto - AX4U32008G16A-CBK20;R$ 169,99
756;Memória ADATA XPG GAMMIX D45, 8GB, 3200MHz, DDR4, CL16 - AX4U32008G16A CBKD45;R$ 201,78
757;Memória Kingston Beast Fury Box, 8GB, 2666MHz, DDR4, CL16, Para Desktop - KF426C16BBA/8;R$ 208,00
758;Memória Corsair Vengeance RGB PRO SL, 16GB (2X 8GB), 3600MHZ, DDR4, PRETO - CMH16GX4M2Z3600C16;R$ 519,28
759;Memória Para Notebook Keepdata, 2GB, 800mhz, DDR2 - Kd800s6/2g;R$ 42,32
760;Memória Ktrok SODIMM, 32GB, 3200MHz, DDR4, Para Notebook;R$ 845,99
761;Memória Patriot Viper Steel, RGB, 32GB, 3200MHz, DDR4 - PVSR432G320C8;R$ 2.199,00
762;Memória Ram Kingston Fury Beast, 32GB, 4800MHZ, DDR5, Preto - KF548C38BB-32;R$ 1.069,83
763;Memória G.Skill, 2GB, 800MHz, DDR2 , 200P, PC2, 6400 - F2 6400CL5D 2GBSA;R$ 156,62
764;Memória Best Memory Value Series, 4GB, 1600MHz, DDR3, BT D3 4G1600V;R$ 138,90
765;Memória Kingston Fury Beast RGB, 16GB, 3200MHz, DDR4, Preto - Kf432c16bb12a/16;R$ 422,34
766;Memória Kingston SODIMM, 8GB, 2666MHz, DDR4, 1.2V, 1RX8, Para Notebook - KCP426SS8 8;R$ 651,87
767;Memória Oxy, 4GB, 2666MHz, DDR4, CL19 - OXY26N19S8/4;R$ 85,41
768;Memória Patriot Signature Series, 32Gb, 2666mhz, Ddr4, Psd432g26662;R$ 609,97
769;Memória XPG Spectrix D50, RGB, 32GB 2x16GB, 3200MHz, DDR4, CL16, Cinza - AX4U320016G16A-DT50;R$ 1.950,00
770;Memória RAM Para Notebook Kingston, DDR4, 4GB,3200mhz - KVR32S22S6/4;R$ 162,44
771;SSD Keepdata M.2 128 GB, Sata 3 - Kdm128g-j12;R$ 133,31
772;Memória DDR4 Hikvision 16GB, 3200mhz, Hked4161cab2f1zb1/16g;R$ 428,52
773;Memória Kingston Fury Renegade, 32GB (2x16GB), 3600mhz, DDR4, CL16, Preto, Kf436c16rb1ak2/32;R$ 1.038,40
774;Memória Kingston Fury Renegade Pro, 128GB (8x16GB), 4800MHz, DDR5, ECC Reg CL36, PnP, para Servidor, Preto - KF548R36RBK8-128;R$ 4.699,99
775;Memória Ktrok UDIMM, 16GB, 3200MHz, DDR4, Para Desktop;R$ 629,99
776;Memória Kingston SODIMM, 32GB, 3200MHz, DDR4, CL22, 1.20V, Non-ECC, Para Notebook - DDR4-3200/PC4-25600 - - KCP432SD8/32;R$ 1.426,55
777;Memoria Kingston, 4GB, 1600MHz, DDR3L, Para Notebook - Kvr16ls11/4;R$ 119,68
778;Memória Patriot Signature Line, 8GB, 1600MHz, DDR3, CL11 - PSD38G16002H;R$ 285,00
779;Memória Kingston, 16GB, 3200MHz, DDR4, Para Notebook - KVR32S22S8/16;R$ 272,00
780;Memória Kingston 32GB, 6000mhz, DDR5, Fury Beast, Preto - Kf560c40bb/32;R$ 1.098,77
781;Memória Patriot Signature Line, 16GB, 2666MHz, DDR4, CL19, 1.2V - PSD416G266681;R$ 244,89
782;Memoria Ram Keepdata, 8GB DDR4, 2666MHZ, cl 19, Kd26s19/8g, Para Notebook;R$ 121,03
783;Memória Kingston, 16GB, 3200MHz, DDR4, CL22, 1.2V, Para Desktop, 1RX8 - KVR32N22S8/16;R$ 208,30
784;Memória Desktop Gamer Xpg Gammix D45 16GB (2x8gb) DDR4, 3200mhz - Ax4u32008g16a-dcbkd4;R$ 413,46
785;Memória Netac Gamer, 16GB, 2666MHz, DDR4, Para Desktop, Shadow;R$ 499,00
786;Memória Kingston DIMM, 8GB, 1600MHz, DDR3, 1.35V, 2RX8, Para Desktop - KCP3L16ND/8;R$ 700,40
787;Memória Kingston Fury Beast para Intel XMP, 64GB (4X16GB), 5600MHz, DDR5, CL40, Branco - KF556C40BWK4-64;R$ 1.899,99
788;Memória Husky, 16GB, 2666MHz, DDR4, CL19 - HMR-D41626;R$ 334,79
789;Memória Corsair Vengeance LPX, 32GB (2X 16GB), 3200MHZ, DDR4, PRETO - CMK32GX4M2E3200C16;R$ 830,09
790;Memória Oxy, 32GB, 3200MHz, DDR4, Para Notebook;R$ 629,76
791;Memória Hikvision, 16GB, 2666MHz, DDR4, CL19 - HKED4161DAB1D0ZA1/16G - HS-UDIMM-U1STD;R$ 317,37
792;Memória Ram Oxybr, 8GB, 3200MHz, DDR4;R$ 135,76
793;Memória Para Notebook Macrovip, 4GB, DDR4, 2400mhz - Mv24s17/4;R$ 64,60
794;Memória Kingston Hyperx, DDR4, 4 GB;R$ 165,62
795;Memória Oxy, 4GB, 2400MHz, DDR4 - OXY24N17S8/4;R$ 85,41
796;Memória Patriot, 16GB, 3200MHz, CL22, Para Desktop, 1.2V - PSD416G320081;R$ 248,20
797;Memória Oxy Gamer, 16GB, 3200MHz, DDR4 - KVR24N17S8/4;R$ 281,10
798;Memória Corsair Dominator Platinum, 16GB (2X 8GB), 3200MHZ, DDR4, RGB, PRETO - CMT16GX4M2E3200C16;R$ 886,11
799;Memoria Keepdata, 8GB, 3200MHz, DDR4, Para Desktop - Kd32n22/8g;R$ 169,82
800;Memória Corsair Vengeance RT, RGB, 16GB (2x8GB), 4000MHz, DDR4, CL18, Preto - CMN16GX4M2Z4000C18;R$ 679,99
801;Memória Patriot Signature, 16GB, 2666MHz, DDR4, 1.2V, Desktop - PSD416G26662;R$ 278,96
802;Memória Para Notebook 16GB S3+ DDR4, 2666mhz, Cl19 - S3s4n2619161;R$ 226,13
803;Memória ADATA, 4GB, 2666MHz, DDR4, Para Desktop - AD4U26664G19 SGN;R$ 93,74
804;Memória Patriot Gamer Viper Elite II, 4GB, 2666MHz, DDR4, CL16 - PVE244G266C6;R$ 88,00
805;Memória Para Notebook Kingston 8GB, DDR4, 3200mhz, Cl22 - Kvr32s22s8/8;R$ 129,25
806;Memória Corsair Dominator RGB, 32GB (4x8GB), 3600MHz, DDR4, C18, Preto - CMT32GX4M4C3600C18;R$ 1.249,99
807;Memória Kingston Hyperx Fury Black Series, 8GB, 2133Mhz, DDR4, 1.2v, Preta;R$ 199,41
808;Memória Kingston, 4GB, 1333MHz, DDR3, Para Notebook - KVR13S9S8/4;R$ 119,68
809;Memória ADATA XPG GAMMIX D10 RED, 8GB, 3200MHz, DDR4 - AX4U320038G16-SR10;R$ 315,71
810;Memória Kingston Fury Renegade Pro, 128GB (4x32GB), 5600MHz, DDR5, ECC Reg CL36, XMP, para Servidor, Preto - KF556R36RBK4-128;R$ 4.299,99
811;Memória Kingston HyperX SODIMM, 32GB, 3200MHz, DDR4 - HX432S20IB/32;R$ 931,02
812;Memória XPG D30, 16GB, 3200MHz, DDR4, CL16, Preto - AX4U320016G16-ASB30;R$ 357,90
813;Memória Oxy, 4GB, 2400MHz, DDR4, CL17, Preta - KVR24N17S8/4;R$ 92,06
814;Memória Kingston Fury Renegade Pro, 16GB, 6000MHz, DDR5, ECC Reg CL32, XMP, para Servidor, Preto - KF560R32RB-16;R$ 629,99
815;Memória Crucial, 8GB, 2133mhz, DDR4, 1.2v;R$ 170,91
816;Memória Ram Kingston Fury Beast, 16GB, 6000MHZ, DDR5, Preto - KF560C40BB-16;R$ 672,14
817;Memória Best Memory, 8GB, 1600MHz, DDR3, Para PC - BT D3 8G1600V;R$ 115,60
818;Memória Ram Oxybr, 16GB, 3200MHz, DDR4;R$ 263,05
819;Memória RAM 8GB, DDR4, Rdimm Lenovo Thinksystem 01kr359;R$ 990,00
820;Memória Patriot Signature Line, 16GB, 2666MHz, DDR4, CL19, 1.2V - PSD416G266681;R$ 254,07
821;Memória Ram Kingston Fury Impact, 16GB, 4800MHZ, DDR5, Preto - KF548S38IB-16;R$ 615,01
822;Memória Corsair Vengeance RGB Pro Sl, 16GB (2x 8GB), 3200MHZ, DDR4, C16, Branco - Cmh16gx4m2e3200c16w;R$ 638,54
823;Memória Corsair Vengeance, 32GB (16GB*2) 3600MHz, DDR4, RGB Pro/sl - (cmh32gx4m2d3600c18);R$ 964,52
824;Memória HyperX Kingston Fury, 8GB, 2400MHz, DDR4, Para Desktop;R$ 328,90
825;Memoria Ram Para Notebook Keepdata, 8GB, 2400MHz, DDR4 - Kd24s17/8g;R$ 121,03
826;Memória Hikvision, 8GB, 2666MHz, DDR4, U1 - HKED4081CBA1D0ZA1/8G;R$ 148,71
827;Memória Netcore, 16GB, 2400MHz, Para PC - NET416384UD24;R$ 742,90
828;Memória Ram Para Notebook Ddr3l 8gb 1333mhz Crucial;R$ 151,91
829;Memória XPG Hunter, 8GB, 3000MHz, PC4-24000 - AX4U30008G16A-SBHT;R$ 336,40
830;Memória XPG Sprectrix D50 16GB (2X8GB), 4133MHz, DDR4, CL19 - AX4U41338G19J-DW50;R$ 529,99
831;Memória Ram Kingston, 8GB, 4800MHZ, DDR5 - KVR48S40BS6-8;R$ 334,95
832;Memória Corsair Vengeance PRO, RGB, 16GB 2x8GB, 3200MHz, DDR4, C16, Preto - CMW16GX4M2C3200C16-TUF;R$ 775,11
833;Memória  Kingston 8GB, DDR3, 1600mhz, Cl11, Udimm, Kvr16n11-8wp;R$ 220,00
834;Memória Crucial, 4GB, 2666MHz, DDR4 - CT4G4DFS8266;R$ 115,29
835;Memória Corsair Vengeance, 8GB, 3200MHz - CMK8GX4M1E3200C16 LPX;R$ 280,37
836;Memória XPG Lancer, RGB, 32GB (2x16GB), 5200MHz, DDR5, CL38 - AX5U5200C3816G-DCLARBK;R$ 929,99
837;Memória RAM Netac, 16GB, 2x 8GB, DDR4-3200 C16, Pc Desktop;R$ 464,43
838;Memória Lexar 16GB, 2666mhz, DDR4, Udimm - LD4AU016G-R2666U;R$ 272,31
839;Memória Patriot Viper Steel, 16GB, 1x16GB, 3000mhz, DDR4, Cl16 Udimm Pn - Pvs416g300c6;R$ 312,80
840;Memória Multi, 4GB, 2400MHz, DDR4, PC4-19200 - MM414;R$ 104,90
841;Memória Servidor Storage Qnap, 16GB, 3200MHz, DDR4, Udimm - Ram-16gdr4eck1-Ud-3200;R$ 2.028,51
842;Memória Sodimm Patriot, 8GB, DDR4, 3200MHZ, Para Notebook - PSD48G320081S;R$ 340,19
843;Memória Ram Keepdata, 4GB, 2400MHZ, DDR4 - KD24S17/4G;R$ 110,91
844;Memória ADATA, 8GB, 3200MHz, DDR4, Para Notebook, Verde;R$ 329,80
845;Memoria Keepdata, 4GB, 2400MHZ, DDR4 PC2400, 1.2V - KD24SN17;R$ 90,80
846;Memória Patriot,16GB, 3600MHz, DDR4, Vermelho - PVE2416G360C0;R$ 990,00
847;Memória RAM PEG, 8GB, 1600MHz, DDR3, Desktop - Pg8d3ud1600/8;R$ 159,99
848;Memória Oxy Gamer, 16GB, 2400MHz, DDR4;R$ 263,05
849;Memória Ram Corsair Vengeance RGB Rt 16GB (2x8GB), Ddr4, 4000Mhz - Cmn16gx4m2z4000c18;R$ 1.042,94
850;Memória Kingston Fury Renegade RGB, 64GB, DDR4, (4x16GB), 3200MHz, CL16, Preto - KF432C16RB12AK4/64;R$ 1.399,99
851;Memoria  Upgamer,DDR4 16GB,Pc2666;R$ 214,98
852;Memória Patriot, 32GB, 5600u, DDR5, Viper Elite 5, RGB White - Pver532g56c38w;R$ 1.038,74
853;Memória Kingston Fury Impact 8GB, 3200MHz, DDR4, Para Notebook - KF432S20IB8;R$ 165,00
854;Memória Ram Kingston Fury Beast, 16GB, 3600MHZ, DDR4, RGB, Preto - KF436C18BB2A/16;R$ 476,11
855;Memória Hikvision S1, 16GB, 2666MHz, DDR4, Para Notebook - HKED4162DAB1D0ZA1/16G;R$ 390,30
856;Memoria Ram Para Notebook Keepdata, 4GB, 2666MHz, DDR4 - Kd26s19/4g;R$ 67,34
857;Memória ADATA, 8GB, 2666MHz, DDR4, Para Desktop - AD4U26668G19 SGN;R$ 175,90
858;Memória GTA Tech, 8GB, 1600MHz, DDR3, CL11, 1.5V, Para Desktop - GT8G1600L11D;R$ 69,00
859;Memória RAM Up Gamer Up1600,DDR3, 4GB, 1600mhz Para Notebook;R$ 56,01
860;SSD Keepdata M.2 1tb Sata 3 - Kdm1t-j12;R$ 559,00
861;Memória Corsair Gamer Dominator Platinum, RGB, 16GB 2x8GB, 3600MHz, DDR4, Preto - CMT16GX4M2C3600C18;R$ 1.899,00
862;Memória Xpg RGB 32GB, 3600Mhz, DDR4, CL18, Adata, Spectrix D60;R$ 1.999,80
863;Memória Patriot Signature Premium, 8GB, 2666MHz, DDR4, CL19, Para Desktop - PSP48G266681H1;R$ 120,00
864;Memória Afox, 4GB, 2666MHz, DDR4, Para PC - AFLD44FK1P;R$ 178,25
865;Memória Ram Macrovip, 4GB, 2400MHZ, DDR4 - MV24N17/4;R$ 89,62
866;Memória Ktrok SODIMM, 4GB, 2666MHz, DDR4, Para Notebook;R$ 143,91
867;Memória Crucial SODIMM X8, 8GB, 2666Mhz, DDR4, CL19, Para Notebook, Micron;R$ 199,90
868;Memória 4GB Macrovip, Mv16n11/4, DDR3, 1600MHZ, Cl11;R$ 53,70
869;Memória ADATA Gamer XPG GAMMIX D45, 16GB, 3200MHz, DDR4, CL16, Preto - AX4U320016G16A CBKD45;R$ 318,33
870;Memória Corsair Vengeance PRO, RGB, 16GB 2x8GB, 3000MHz;R$ 592,61
871;Memória Corsair Vengeance, 16GB (2x8GB), 4800MHz, DDR5, C40, para Notebook, Preto - CMSX16GX5M2A4800C40;R$ 499,99
872;Memória Oxy, 16GB, 2666MHz, DDR4, Para Notebook;R$ 245,96
873;Memória Kingston, 2666MHz, DDR4, Para Notebook - KVR26S19S6/4;R$ 130,66
874;Memória Ram Kingston Fury Impact, 32GB, 4800MHZ, DDR5 - KF548S38IB-32;R$ 1.092,24
875;Memória 16GB 3200mhz, Para Notebook Smart Ddr4 - Smart Componentes;R$ 328,50
876;Memória Pcyes, 4GB, 2666MHz, DDR4 - PM042666D4SO;R$ 158,74
877;Memória Kingston Fury Beast RGB, 128GB (4x32GB), 2666MHz, DDR4, CL16, Preto - KF426C16BB2AK4/128;R$ 2.099,99
878;Memória Multi UDIMM, 4GB, 2666MHz, DDR4 - MM414BL;R$ 109,90
879;Memória 32Gb, Ddr5 (2 X 16Gb) 6000Mhz Corsair Dominator Platinum Rgb, Preto - Cmt32gx5m2e6000c36;R$ 1.397,50
880;Memória Ram Kingston Fury Impact, 8GB, 3200MHZ, DDR4, Preto - KF432S20IB/8;R$ 218,45
881;Memória Multi, 8GB, 1600MHz, DDR3, CL11 - MM810;R$ 139,36
882;Memoria 16GB, DDR4 Kingston 2666mhz - KVR26N19S8/16;R$ 215,00
883;Memória Multi, 8GB, 2666MHz, DDR4, Para Notebook, Nacional, PPB - MM824N4;R$ 180,36
884;Memória XPG Spectrix D50, RGB, 8GB, 3200MHz, DDR4, Para Desktop - AX4U32008G16A-SW50;R$ 226,83
885;Memória Patriot, 16GB,, 2666MHz, Para Desktop - PSD416G26662S;R$ 371,06
886;Memória Corsair Vengeance LPX 16GB (2x8GB), 4000MHz, DDR4, C19, Preto - CMK16GX4M2K4000C19;R$ 539,99
887;Memória Goldentec SST, 8GB, 1600MHz, DDR3, Para Notebook;R$ 119,90
888;Memória XPG Lancer, RGB, 16GB, 6000MHz, DDR5, CL40, Preto - AX5U6000C4016G-CLARBK;R$ 499,99
889;Memória Lexar, 8GB, 2666MHz, DDR4, CL19 - LD4AU008G-R2666U;R$ 200,20
890;Memória RAM Peg, 8GB DDR3, 1600mhz, para Notebook;R$ 144,99
891;Memória Kingston Fury Beast, 16GB, 2666MHz - KF426C16BB1/16;R$ 309,00
892;Memória Netcore, 8GB, 2666MHz, DDR4, Para PC;R$ 177,45
893;Memória  Samsung,  8GB, 1600Mhz, DDR3, De Alta Performance, latência cas 11, para Notebook;R$ 151,91
894;Memória Multi, 8GB, 2400MHz, DDR4, Para Notebook;R$ 272,30
895;Memória ADATA, 4GB, 2666MHz, DDR4, Para Notebook, Verde;R$ 189,81
896;Memória Ram Kingston, 16GB, DDR4, 3200MHZ - KVR32N22S8/16;R$ 347,27
897;Memória Kingston Fury Beast, 32GB, DDR4 3200mhz,  RGB, Preto - Kf432c16bb2a/32;R$ 585,00
898;Memória Crucial Ballistix Gamer DDR4, 16GB, 2666Mhz;R$ 294,40
899;Memória Win Memory 8GB, DDR4, 3200Mhz, Para Notebook - Wsw18s8evd;R$ 189,90
900;Memória Win Memory UDIMM, 4GB, 2666MHz, DDR4, CL19, Para Desktop - WH5SD4G6C4UAZ;R$ 103,95
901;Memória Ram Kingston Fury Beast, 8GB, 6000MHZ, DDR5, Preto - KF560C40BB-8;R$ 379,76
902;Memória Kingston Fury Renegade RGB, 32GB, DDR4, 3600MHz, CL18, Preto - KF436C18RB2A/32;R$ 629,99
903;Memória RAM Kingston, DDR4 16GB, 3200mhz - Kvr32n22d8/16;R$ 350,63
904;Memória Kingston DIMM, 16GB, 2666MHz, DDR4, CL19, 1.20V, Non-ECC, Para Desktop - DDR4-2666/PC4-21300 - KCP426NS8/16;R$ 797,23
905;Memória Notebook Lexar, 8GB DDR4, 3200mhz - Ld4as008g-b3200gsst;R$ 162,81
906;Memória Oxy, 8GB, 1600MHz, DDR3;R$ 85,41
907;Memoria Ram Corsair Vengeance DDR5 64GB (2x32gb) 6000mhz - Preto (cmk64gx5m2b6000c40);R$ 2.449,96
908;Memória Patriot Signature Line, 32GB, 3200MHz, DDR4, CL22, 1.2V - PSD432G32002;R$ 618,40
909;Memória Hyperx Fury Gamer DDR3, 8GB, 1866Mhz;R$ 164,90
910;Memória Markvision, 8GB, 2400MHz, DDR4, Para Desktop;R$ 306,35
911;Memória Corsair Vengeance PRO, RGB, 16GB 2x8GB, 3600MHz, DDR4, CL16, Branco;R$ 1.559,00
912;Memória Kingston Fury Renegade Pro, 128GB (8x16GB), 6000MHz, DDR5, ECC Reg CL32, XMP, para Servidor, Preto - KF560R32RBK8-128;R$ 5.499,99
913;Memória Xpg Spectrix D50, RGB, 32GB, 3600mhz, Ddr4, Cl18, Cinza - Ax4u360032g18i-st50;R$ 940,99
914;Memória RAM Sodimm 8GB DDR5, 4800mhz, Para Notebook;R$ 494,99
915;Memória Corsair Vengeance, 16GB (2X 8GB), 4000MHZ, DDR4, RGB PRO, PRETO - CMW16GX4M2Z4000C18;R$ 1.016,06
916;Memória Patriot Viper, 4GB, 2666MHz, UDIMM;R$ 189,90
917;Memória Computador Knup DDR4 4GB - Kphd803;R$ 153,03
918;Memória Computador Keepdata DDR3 8GB - Kd16n11;R$ 207,64
919;Memória Computador Keepdata, 4GB, DDR3 - Kd16n11;R$ 160,65
920;Memória Kingston DIMM, 16GB, 3200MHz, DDR4, CL22, 20V, Non-ECC, Para Desktop - DDR4-3200/PC4-25600 - KCP432NS8/16;R$ 780,91
921;Memória RAM 8GB Samsung Rdimm 1333mhz, DDR3-  M393b1k70dh0-yh9;R$ 529,86
922;Memória Computador Knup DDR4 4GB - Kphd803;R$ 153,03
923;Memória Computador Keepdata DDR3 8GB - Kd16n11;R$ 207,64
924;Memória Computador Keepdata, 4GB, DDR3 - Kd16n11;R$ 160,65
925;Memória ADATA XPG Spectrix D41, RGB, 32GB 2x16GB, 3200MHz, DDR4, CL16, Cinza - AX4U3200316G16 DT41;R$ 2.199,00
926;Memória Kingston, 16GB, 2400MHz, DDR4, Para Desktop;R$ 504,90
927;Memória Storage Asustor Servidor, 8GB, Ecc, DDR4, Sodimm, 260-Pin - As-8gecd4;R$ 1.710,81
928;Memória Patriot Viper Steel Para Notebook, 16GB,1x16GB 3200mhz, DDR4, Cl 18 - Pvs416g320c8s;R$ 323,85
929;Memória Pcyes UDIMM, 4GB, 2666MHz, DDR4 - PM042666d4;R$ 103,80
930;Memória Pny, 32GB, DDR5, 6000MHZ, 2x16GB Xlr8 G.mako - Md32gk2d5600040mxr;R$ 1.278,63
931;Memória Gamer Kingston Fury Renegade 8GB, DDR4, 3600mhz, Cl16 - Kf436c16rb/8;R$ 216,29
932;Memória  RAM 16GB, Ioway Pro,DDR4, Dissipador De Calor 3200mhz;R$ 254,90
933;Memória Kingston Fury Beast, 32GB 2x16GB, 5200MHz, DDR5;R$ 1.909,90
