ID;Descrição;Preço em R$
769;Kit Cooler FAN 4 T-dagger para gabinete, 120mm, RGB LED, Preto - t-tgf610, + Hub Para 4 Fan Deepcool;R$ 169,90
770;Cooler Para Processador Segotep Intel/AMD 1150/1151/1155/1156, 90mm, Frost Castle 90;R$ 22,32
771;Kit Cooler FAN com 3 Unidades GAMDIAS Aeolus Lite, 120mm, RGB, Hidráulico, 1200 RPM - M2-1203;R$ 149,90
772;Pasta Térmica Nzxt 15g Ba-tp015-01 - Cinza;R$ 174,90
773;Cooler FAN Rise Mode Wind Rainbow, 120mm - RM-WN-02-RGB;R$ 32,90
774;Cooler FAN C3Tech, RGB LED - F7-l500RGB;R$ 195,16
775;Water Cooler DeepCool LS520, ARGB, 240mm;R$ 909,74
776;Cooler Para Processador K-MEX AC02, LED ARGB, Intel e AMD, 92mm - AC02004200TXBOX;R$ 91,63
777;Pasta Termica, Up, Bisnaga 10g, Implastec;R$ 25,20
778;Cooler Fan Thermaltake Fan Tt Toughfan 12, 120mm, Azul-turquesa - Cl-f117-pl12tq-a#;R$ 172,84
779;Thermal Pad Gelid Gp-ultimate 90mm X 50mm 2.0mm 15 W/mk;R$ 152,90
780;Cooler Para Cpu Deepcool Ag620 ARGB, Dual Tower, Preto, 12cm;R$ 527,89
781;Cooler Para Processador Scythe Big Shuriken 3, RGB;R$ 284,00
782;Water Cooler Lian Li Galahad Ii Trinity 360, Refrigeração Líquida, Água -  Ga2t36b;R$ 1.339,90
783;Kit Cooler FAN com 3 Unidades AEROCOOL Saturn 12 PRO, ARGB + HUB + Controle AEROCOOL;R$ 249,96
784;Pasta Térmica Pcyes, Nitrogen, Max 1.5g - 12.5w/mk - Pcynm15125;R$ 57,90
785;Water Cooler DeepCool GAMMAXX L120T, LED, 120mm, Vermelho - DP-H12RF-GL120TR;R$ 351,90
786;Kit Cooler Fan com 3 unidades, Deepcool, Rf120b, 120mm, LED Blue;R$ 149,90
787;Kit Cooler FAN com 3 Unidades Multi Warrior Harb, 120mm, Azul - GA193;R$ 183,59
788;Water Cooler Deepcool Ls520 Wh, LED/RGB, Fan 120mm, Intel E Amd, Branco - R-Ls520-Whamnt-G-1;R$ 965,55
789;Cooler FAN Corsair QL120, 120mm, RGB, PWM, Single - CO9050097WW;R$ 299,00
790;Cooler Para Processador Thermaltake UX100, ARGB, 120mm, 1800 RPM - CL-P064-AL12SW-A;R$ 90,93
791;Cooler Fan Icegale Xtra Pwm 140mm Preto 2500 Rpm 169 Cfm;R$ 303,03
792;Water Cooler Kraken X63, RGB, 280mm - RL-KRX63-01;R$ 2.869,90
793;Cooler Para Processador AEROCOOL, ARGB, Core Plus;R$ 102,65
794;Pasta Térmica, Implastec - Votorantim - Pote 15g;R$ 26,09
795;Pasta Térmica, Deepcool, EX750, 3g;R$ 53,55
796;Water Cooler Gamer Rise Mode, ARGB, Intel/AMD, 240mm, Preto - Rm-wcb-04-argb;R$ 429,99
797;Kit Cooler FAN com 3 Unidades Multi Warrior Harb, 120mm, Vermelho - GA194;R$ 105,65
798;Cooler Para Processador Hoopson Universal, Intel e AMD, 775/1155/1150/AM3 - CL-170G;R$ 35,00
799;Pasta Térmica Cooler Master Gel Maker 40g - Mgz-ndbg-n40g-r1;R$ 159,46
800;Cooler FAN Corsair LL Series, 140mm, RGB - CO-9050073-WW;R$ 186,47
801;Water Cooler 240mm Deepcool Castle 240 V2, RGB, AMD/intel, Preto - Dp-gs-h12ar-cs240v2;R$ 417,00
802;Cooler Para Processador DEX, Intel e AMD, FAN, Preto, 120mm - DX - 2000;R$ 159,99
803;Pasta Térmica Arctic Mx-6 4g + 6 Mx Cleaner - Actcp00084a;R$ 108,52
804;Pasta Térmica Gv 50g Bisnaga, Pti.050;R$ 8,89
805;Cooler FAN Corsair Icue P140, 140mm, RGB;R$ 133,11
806;Cooler FAN Bluecase Bulk, 120mm, Ring Azul - BFR-11B;R$ 34,41
807;Water Cooler Evus V2.0 Siberian Series, LED Azul, 120mm - WC-120BL;R$ 279,58
808;Cooler Para Processador K-Mex Ac03, LED Multicolor, AMD E Intel, Com PWM - Ac03004300txbox;R$ 93,61
809;Cooler FAN Thermaltake ToughCooler 12, 120mm, Racing Green - CL-F117-PL12RG-A;R$ 174,51
810;Pasta Térmica Arctic, Mx-4, 2g - Actcp00007b, 8.5 W/mk;R$ 47,81
811;Cooler FAN GV, 80x80mm, 25mm, 3-pinos, 12V, Col.008;R$ 10,04
812;Cooler Para Processador Brazil PC BPC90ZF, 80MM, Vermelho;R$ 51,29
813;Cooler Para Processador DeepCool Assassin III, Intel e AMD, 140 mm - DP-GS-MCH7-ASN-3;R$ 739,09
814;Kit 2 Thermal Pad Gelid Gp-ultimate, 120mm X 20mm X 2.0mm, 15 W/mk;R$ 161,24
815;Kit De 3 Ventoinha Branca Nexusgamer,12cm Nx120 K3w Argb;R$ 199,90
816;Cooler Para Processador GV Universal, Intel e AMD, Col.607 - DX-7120;R$ 29,64
817;Water Cooler Cooler Master Masterliquid ML240L V2, ARGB - MLW-D24M-A18PA-R2;R$ 456,13
818;Pasta Térmica PCYES Tz1, Seringa, 1.5g, Cinza - Pcytz1;R$ 25,00
819;Kit Cooler Fan 2 Unidades Corsair AF120 SLIM, 120mm, RGB, Branco - CO-9050165-WW;R$ 379,99
820;Kit Cooler FAN Lian Li Li-Bora Digital, 120Mm, RGB, PWM, Com Controladora, HUB, BR Digital-3R, Prata - 3 Unidades;R$ 289,90
821;Pasta Térmica GV, 15G, Pote - PTI.263;R$ 3,54
822;Pasta Térmica Rise Mode Cold Seringa, Para Processador Pc Gamer, Video Game 5g, Cinza - Rm-tg-01-cld;R$ 42,09
823;Pasta Térmica Aerocool Baraf-s 2g;R$ 14,36
824;Pacific Hard Tube Bender Kit / Tool Kit - Cl-W093-AL00BL-A;R$ 659,98
825;Cooler Para Processador Goldentec, 1150/1151/1155/1156;R$ 23,80
826;Fan Para Gabinete Pcyes Huracan H1 Led Azul 1200 Rpm, 33748;R$ 64,90
827;Pasta Térmica Cooler Master Mastergel Pro V2, 1.5g, Cinza - Mgy-zosg-n15m-r3;R$ 62,10
828;Thermal Pad Gelid Gp-extreme, 80mm X 40mm X 0.5mm, 12 W/mk;R$ 68,01
829;Cooler Para Gabinete C3tech F7-l120m 120x120x25mm LED Multicores;R$ 44,99
830;Pasta Térmica Implastec Pote Com 50G;R$ 10,42
831;Coooler FAN Corsair AF140, LED Vermelho - CO-9050089-WW;R$ 178,44
832;Cooler Para Processador AEROCOOL Cylon 4F, ARGB, Branco;R$ 289,90
833;Kit Coolers, 3 unidades, Maxxtro Bourne,  120mm, RGB - Bourne 3em1;R$ 187,20
834;Cooler FAN Bluecase, 120mm, RGB LED, Ring S-LED;R$ 50,39
835;Cooler Para Processador Hoopson, LED Verde, Intel e AMD - CL-180;R$ 76,72
836;Pasta Termica Pcyes Nitrogen Pro, 1.5g - 8.5w/mk - Pcynp1585;R$ 30,43
837;Cooler Para Processador Knup Universal, RGB LED, 65W - KP-VR301;R$ 33,94
838;Kit 4 Thermal Pad Arctic, 100mm X 100mm X 1.5mm - Actpd00022a;R$ 251,74
839;Cooler Para Processador Pcyes Lorx 92mm Tdp 95w intel/AMD - Aclx92bl;R$ 47,32
840;Water Cooler Gigabyte Aorus Waterforce, ARGB, 280mm, Para PC, Preto - GP-AORUS WATERFORCE 280;R$ 949,99
841;Kit Cooler FAN 3 T-dagger para Gabinete, 120mm, RGB LED, Preto - t-tgf610;R$ 129,90
842;Cooler FAN Scythe Kaze Flex, 120mm, RGB, 800 RPM, Sem PWM - SU1225FD12LR-RD;R$ 125,99
843;Pasta Térmica, Akasa AK-455, Seringa 1.5g;R$ 44,99
844;Water Cooler GAMDias Chione, RGB, 120mm, Com Controlador - E2 - 120R;R$ 469,20
845;Air Cooler P/ Processador Cooler Master Hyper 212 Spectrum V3 - Rr-s4na-17pa-r1;R$ 202,26
846;Water Cooler - Cooler Master, Masterliquid 240l Core, 240mm, Intel e Amd, ARGB, Para Processador, Branco;R$ 622,17
847;Cooler Para Processador C3tech, LED Multicores, Intel E AMD, 120mm - Fc-l100m;R$ 161,96
848;Cooler Para Processador Hoopson Gamer Universal, RGB LED, 120mm - CL-200C;R$ 75,16
849;COOLER FAN P/GABINETE 120x120x25 32 LEDS AZUL GMX-GF12B GAMEMAX;R$ 51,48
850;Cooler FAN Corsair AF120, 120mm, LED Vermelho, 3 em 1;R$ 214,15
851;Kit Cooler FAN com 3 Unidades DeepCool MF120 GT, RGB - DP-GS-F12-AR-MF120GT-3P;R$ 422,29
852;Water Cooler C3Tech, 240mm - Fc-W240RGB, Preto;R$ 316,20
853;Pasta Térmica Deepcool - Ex750 5G;R$ 119,26
854;Cooler Para Processador AEROCOOL Air Frost Plus, FRGB.;R$ 52,92
855;Kit Cooler FAN com 3 Unidades G-Fire Spectrum, 140mm, ARGB - EWK1462A;R$ 214,21
856;Water Cooler Nzxt Kraken Elite 240 RGB, Display LCD, 2 Fans, Branco - Rl-Kr24e-W1;R$ 1.997,90
857;Water Cooler NZXT Kraken Elite 240, 240mm, Intel e AMD, Preto - RL-KN24E-B1;R$ 1.599,99
858;Cooler Para Processador Gamemax Gamma 500, ARGB + Controle Remoto;R$ 284,92
859;Cooler Fan Lian Li Uni Fan Al120 V2 RGB, 1x120mm, Preto;R$ 269,90
860;Kit Cooler FAN com 4 Unidades GAMDIAS Aeolus M2-1204R, 4x120mm, RGB, Branco - M2-1204R-WH;R$ 300,90
861;Watercooler Custom Tt Pacific C240, 120mm, Ddc Petg - Cl-W242-Cu12sw-A;R$ 2.992,48
862;Water Cooler Xpg Levante RGB, 360mm;R$ 1.589,90
863;Removedor De Pasta Térmica Thermal Grizzly Tg Romove 10 Ml - Tg-ar-100;R$ 84,92
864;Pasta Térmica Tt, Tg-50, 8w/mk - Cl-o024-grosgm-a;R$ 123,08
865;Cooler FAN Bluecase, 120mm, RGB LED Colorido - BF-06RGB;R$ 58,71
866;Cooler Para Notebook 6 Fans, Led E USB Hub, Bright - Bc002;R$ 149,00
867;Cooler FAN Corsair QL140, 140mm, RGB, 2 FAN, Lighting Node;R$ 649,00
868;Water Cooler Mymax New Algor, RGB LED, 240mm, Intel e AMD;R$ 598,50
869;Pasta Termica Pcyes Pcyne1514 Nitrogen Extreme 1.5g, 14w/mk;R$ 76,56
870;Cooler FAN DeepCool RF120W, 120mm, LED - DP-FLED-RF120-WH;R$ 51,29
871;Cooler Para Processador PCYES KX X, ARGB, 120mm - PCYACKZX;R$ 225,25
872;Water Cooler GAMDias Chione RGB, 360mm, Intel e AMD - P2-360R;R$ 804,87
873;Water Cooler Dex, Para Processador Amd / Intel - DX-240A;R$ 359,91
874;Water Cooler Lian Li Galahad II Trinity RGB, 360mm,  Amd/Intel, Branco - Ga2t36w;R$ 1.144,59
875;Water Cooler 120mm Draxen Halo Albard RGB P/ Cpu Intel, AMD- ARGB;R$ 219,98
876;Cooler FAN EOX, 120mm, RGB LED, Molex - B120;R$ 24,00
877;Air Cooler Brazil PC L365w, Para Processador Intel E AMD;R$ 21,99
878;Pasta Térmica Iceberg, Thermal Fuzeice, Plus 3,5g 13 W/mk;R$ 91,19
879;Cooler Para Processador Redragon Reaver, LED Vermelho, Com Heatpipe - CC-1011;R$ 80,82
880;Water Cooler Cooler Masterliquid ML120L, Intel e AMD - MLW-D12M-A18PK-R2;R$ 252,58
881;Water Cooler Gigabyte Waterforce X 240, ARGB, 240mm, Display LCD - Gp-Aorus Waterforce X 240;R$ 1.227,46
882;Kit Cooler FAN com 3 Unidades Rise Mode Aura, 120mm, LED - RM-AU-02-RGB;R$ 189,90
883;Thermal Pad Gelid Gp-ultimate 120mm X 20mm X 1.5mm 15 W/mk;R$ 85,95
884;Pad Térmico Thermal Grizzly Minus Pad 8, 120X0.5mm - Tg-mp8-120-20-05-2r;R$ 153,89
885;Water Cooler DeepCool GAMMAXX L120T, LED Azul, 120mm, Intel e AMD - DP-H12RF-GL120T;R$ 298,80
886;Fan Cooler Master Mobius 120p ARGB,Preto - mfz-m2dn-24np2-r1;R$ 148,75
887;Pasta Térmica Gelid Gc-4 1g + Espátula - TC-GC-04-A;R$ 16,37
888;Cooler Para Processador DEX Universal Duplo, Intel e AMD, 117x99x128mm, 1150, AM3, FM, Azul - DX-9100D;R$ 110,00
889;Water Cooler Lian Li Galahad Ii Trinity Sl-inf, ARGB, 240mm, Branco;R$ 1.267,09
890;Cooler Para Processador Deepcool Dual Tower Ak620 Wh, 120mm, AMD/Intel, Branco - R-Ak620-Whnnmt-G-1;R$ 589,00
891;Water Cooler Deepcool LS320, 120mm, Preto - R-LS320-WHAMMT-G-1;R$ 499,99
892;Cooler Para Processador Low Profile Cooler Master H115 -  Lga1150, Lga1151, Lga1155, Lga1156, Lga1200 - Dp6-8d1sa-i1;R$ 52,87
893;Kit Cooler FAN com 2 Unidades Thermaltake ToughCooler FAN 12, 120mm - CL-F082-PL12BL-A;R$ 282,12
894;Pasta Térmica Corsair 5G - Ct-9010002-ww;R$ 116,01
895;Cooler FAN DEX, 8x80mm, 1500 RPM, Para Gabinete - DX-8C;R$ 14,28
896;Watercooler Custom Tt, Pacific Gpu Block, Dp100-d5 Plus - Clw263-Pl00swa;R$ 2.219,67
897;Cooler FAN T-Dagger, 120mm, LED, Branco - T-TGF200-W;R$ 16,92
898;Cooler FAN DEX, 120mm, LED Verde, 120x25mm, 2 Plugs - DX-12F;R$ 25,20
899;Pad Térmico Pcyes Nitrogen Pad Extreme, 100 X 50 X 2.0mm - Pcynpe20148;R$ 77,52
900;Cooler FAN Cooler Master MF120L, 120mm, LED Vermelho - R4-C1DS-12FR-R1;R$ 59,99
901;Water Cooler Cooler Master Masterliquid ML240L V2, RGB, Para Processador, White Edition - MLW-D24M-A18PC;R$ 463,51
902;Thermal Pad Térmico Implastec Ts Pad 2.5mm X 100 X 100 Mm - 12,8w/m.k;R$ 101,92
903;Cooler Para Processador Universal, RGB, FAN Duplo,120mm - KP-VR305;R$ 145,00
904;Cooler Para Processador DEX Universal, Dupla Face, RGB, Intel e AMD, FAN Duplo, TDP 130W - DX-9107D;R$ 169,99
905;Cooler Para Processador Thermaltake UX200, Intel e AMD, ARGB Lighting - CL-P065-AL12SW-A;R$ 180,12
906;Coolant Thermaltake P1000 Turquoise Diy Lcs - Cl-W246-Os00tq-A;R$ 248,67
907;Air Cooler Para Processador T-Dagger, 90mm FAN, LED Rainbown - T-GC9109M;R$ 117,87
908;Water Cooler Corsair Icue H55 RGB, 120mm;R$ 429,00
909;Cooler Para Processador DT3 Sports Wolf120, Sync PRO;R$ 249,90
910;Kit Ventilacao Max Eletron Com 2 Cooler 12v Rack Servidor Padrao 19 Pol, 4418;R$ 224,00
911;Water Cooler PCYES NIX 2, RGB, 240mm, Intel e AMD - PCYWCNIX240;R$ 439,87
912;Cooler Para Processador PCYES Nótus LP, ARGB, 120mm, Preto - PCYNTLPARGB;R$ 297,41
913;Cooler Para Processador Master Hyper 212, RGB, Intel e AMD, Black Edition, LGA 1700 - RR-212S-20PC-R2;R$ 404,41
914;Pasta Térmica Gd900 4gramas Para Computador Gamer Psp/cpu/ Ps3/ps4/xbox360/one/pc Melhor Custo X Beneficio;R$ 19,41
915;Water Cooler Nzxt Kraken Elite 360 ARGB, Com Display Lcd, 360mm,Preto;R$ 2.510,07
916;Air Cooler Para Processador Nzxt T120 120mm, Preto;R$ 368,55
917;Compression Fitting Kit Tt Pacific, 16mm, Od Black - Cl-W260-Cu00bl-A;R$ 623,36
918;Pasta Térmica, Scythe, Thermal Elixer 2 - Seringa, 5g - SCTE-2000;R$ 26,27
919;Cooler FAN Bluecase, 120mm, LED Vermelho, Para Gabinete - BFR-11R;R$ 29,61
920;Water Cooler Alseye M120 Universal, RGB, 120mm, Preto;R$ 1.159,90
921;Water Cooler DEX, RGB LED, Intel e AMD, 120mm - DX-121A;R$ 230,90
922;Cooler Para Processador GAMDIAS Boreas Lite, RGB, FAN 120mm - E1-410;R$ 96,63
923;Thermal Pad 14.8 W/mk, 85mm x 45mm x 0.5mm, Almofada Térmica Placa de Vídeo GPU RX RTX GTX, Alta Performance e Temperatura;R$ 58,41
924;Cooler Para Processador Mymax Universal Polaris, LED Azul, Intel e AMD;R$ 21,91
925;Cooler Fan Lian Li Uni Fan Sl-infinity Rgb 3in1, 3x120mm - Branco;R$ 727,49
926;Kit Cooler FAN com 2 Unidades Trust GXT 770, RGB, 1200 RPM, Para Gabinete;R$ 146,90
927;Kit Cooler FAN com 3 Unidades T-Dagger, 120x25mm, RGB, Preto - T-TGF513;R$ 104,40
928;Air Cooler Deepcool Gammaxx Ag200, 92mm, Intel/AMD, Preto - R-ag200-bknnmn-g;R$ 127,90
929;Kit Cooler Fan com 3 unidades, Deepcool, Rf120b, 120mm, LED Vermelho;R$ 149,90
930;Aircooler Cooler Master Hyper 212 Halo White ARGB, 120mm;R$ 285,98
931;Cooler Para Gabinete Lian Li, Uni Fan Al 120, Com 3 Fans 120Mm, Branco;R$ 719,00
932;Water Cooler Xpg Levante RGB, 240mm;R$ 949,00
933;Water Cooler Asus ROG RYUO III 240, ARGB, 240mm, AMD e Intel, para PC - 90RC00J1-M0UAY0;R$ 1.399,99
934;Water Cooler Deepcool Lt520, ARGB/LED, Fan 120mm, Intel E Amd, Preto - R-Lt520-Bkamnf-G-1;R$ 839,00
935;Cooler Para Processador Cooler Master Hyper 212 Spectrum - RR-212A-20PD-R1;R$ 264,91
936;Thermal Pad Almofada Térmica, 10cm X 10cm, 1mm, Para BGA VGA VRM, Azul;R$ 26,91
937;Cooler Para Processador Knup, Com Led Colorido RGB Vr321;R$ 54,26
938;Water Cooler GAMDias Chione, ARGB, 240mm, Intel e AMD, Branco - M2-240RW;R$ 719,90
939;Cooler Para Processador Redragon Try Rainbow - CC-9104;R$ 152,00
940;Pasta Térmica Gelid, Gc-extreme, 1g - Tc-gc-03-d;R$ 37,32
941;Pasta Térmica Arctic, Mx-4, 8g + Espátula, Com 8.5, W/mk;R$ 103,87
942;Pasta Térmica, Thermal Grizzly, Aeronaut, 1g - TG-A-001-RS;R$ 56,29
943;Water Cooler Thermaltake TH120, ARGB, 120mm, Sync - CL-W285-PL12SW-A;R$ 475,53
944;Kit Cooler FAN com 4 Unidades GAMDIAS Aeolus, 120mm, RGB Black, Com Controlador - M2-1204R-ELITE;R$ 384,49
945;Cooler Para Processador Redragon Effect, ARGB - CC-2000;R$ 214,09
946;Cooler para Processador Noctua DX, Intel, 92mm, Marrom e Prata - NH-U9DX i4;R$ 529,99
947;Cooler Fan Corsair AF140, 2 Unidades, 140mm, LED Azul, Preto - CO-9050090-WW;R$ 159,99
948;Cooler FAN Neologic Gamer, 120mm, LED Rainbow - NL-NEOCOLOR;R$ 23,31
949;Cooler FAN T-Dagger, 120mm, LED, Azul - T-TGF300-B;R$ 16,92
950;Kit 5 Cooler Fan Deepcool Rf120, Gamer RGB Rainbow Pwm, 120mm;R$ 249,90
951;Cooler FAN Scythe Kaze Flex, 120mm, RGB - SU1225FD12MR-RHP;R$ 108,89
952;Cooler Para Processador PCYES Nótus T, Intel e AMD, 120mm, TDP 100W - PAC120PTSL;R$ 49,73
953;Cooler Parafusado Para Processador, Lga115x C/24 Led, Argb - DX-9009;R$ 109,99
954;Cooler FAN C3Tech, 80x80x20.5mm, 3 Pinos, Preto - F7-MB10BK;R$ 19,79
955;Water Cooler Cooler Master Masterliquid 360l Core ARGB, 360mm, Branco;R$ 1.449,90
956;Water Cooler Deepcool Lt720, LED/RGB, Fan 120mm, Intel E Amd, Preto - R-Lt720-Bkamnf-G-1;R$ 1.070,00
957;Cooler Para Processador PCYES KZ2, LED Azul, Intel e AMD, 92mm, TDP 100W - ACZK292LDA;R$ 125,00
958;Air Cooler Para Processador Nzxt T120 120mm, Branco;R$ 310,25
959;Cooler Para Processador Cooler Master Hyper 212 Turbo, LED Branco, Intel e AMD,120mm, Branco - RR-212TW-16PW-R1;R$ 519,90
960;Cooler para Processador Pcyes ACZFRRB, LED, AMD/Intel, 124mm, Preto;R$ 45,24
961;Watercooler Custom Tt Pacific C240, 240mm, Ddc Softtube - Cl-W249-Cu12sw-A;R$ 2.770,55
962;Kit 3 Fan Cooler Liketec Lighter RGB, 120mm, Controle Remoto E Controladora;R$ 151,88
963;Kit Cooler FAN com 3 Unidades K-MEX Gamer, 120mm, ARGB, Akaad Streamer - AKAAD13CARM6B0X;R$ 189,76
964;Thermal Pad Thermal Grizzly Minus Pad 8 30mm X 30mm X 2mm -100 ° C / + 250 ° C;R$ 115,90
965;Thermal Pad Almofada Térmica, 10cm X 10cm, 3mm, Para BGA VGA VRM, Azul;R$ 35,91
966;Cooler Para Processador Akasa MOD, AMD, Socket 754, 939, AM2, AM2 + AM3 - AK860EF;R$ 78,29
967;Air Cooler Liketec Breeze M105, LED Rainbow, Universal, Para Processador, 3 Pinos;R$ 54,99
968;Cooler FAN C3Tech Storm, 120mm, LED Vermelho - F7-L100RD;R$ 27,90
969;Water Cooler Lian Li, Galahad 240, Uni Fan Edition, ARGB, 240mm, Preto, Ga-240slb-black;R$ 1.099,80
970;Water Cooler DeepCool GAMMAXX L120T, 120mm, LED Branco - DP-H12RF-GL120 TWH;R$ 353,49
971;Water Cooler Gamemax Ice Chill, ARGB, 120mm, Com Controle Remoto;R$ 339,88
972;Water Cooler Gigabyte Aorus Waterforce 240, ARGB, AMD/Intel, Preto - Gp-Aorus Waterforce 240;R$ 998,90
973;Watercooler Cpu ,JonsboRadiador,Branco,Argb - Tw4-240shadow - AMD & Intel;R$ 843,60
974;Kit Cooler FAN com 3 Unidades DeepCool RF120, 120mm, RGB - DP-FRGB-RF120-3C;R$ 239,90
975;Pasta Térmica Thermal Grizzly De Metal - Tg-ce-001-r 1g;R$ 200,70
976;Kit com 10 unidades de Pasta Térmica Para Processador, Halnziye, Hy510, 5g, Cinza;R$ 180,00
977;Cooler FAN EOX, 120mm, RGB LED Raibow, 3/4pin - P120;R$ 19,00
978;Cooler Para Processador DEX Universal, LED Azul e Vermelho, Intel e AMD, FAN 1150/1151/AM3/AM4 - DX-9000;R$ 95,00
979;Thermal Pad 14.8 W/mk, 85mm x 45mm x 3.0mm, Almofada Térmica Placa de Vídeo GPU RX RTX GTX, Alta Performance e Temperatura;R$ 112,41
980;Thermal Pad Gelid Gp-ultimate 90mm X 50mm 1.5mm 15 W/mk;R$ 133,52
981;Water Cooler Cooler Master Masterliquid 360l Core, ARGB 360mm, Preto;R$ 1.369,90
982;Cooler FAN Corsair iCUE LINK QX140, 140mm, RGB, Branco - CO-9051007-WW;R$ 299,99
983;Kit Cooler FAN 2 Unidades Corsair iCUE AF140 ELITE 140mm RGB, Branco - Controlador iCUE Lighting Node CORE incluído - CO-9050160-WW;R$ 449,99
984;Water Cooler Corsair H150i Elite, RGB, 360mm, AMD e Intel, Branco - CW-9060079-WW;R$ 1.599,99
985;Cooler Para Processador Hoopson, LED Vermelho, Intel e AMD - CL-190;R$ 126,00
986;Cooler FAN OEX Game, 120mm, LED, Vermelho - F10;R$ 27,50
987;Water Cooler Corsair H100i Elite Capellix XT, 240MM - CW-9060068-W;R$ 1.449,00
988;Bomba Para Water Cooler Barrow 10w 3mca 450l/h Spd10-s - Preta;R$ 450,00
989;Bomba Para Water Cooler Barrow 10w 3mca 450l/h Spd10-s - Prata;R$ 450,00
990;Bloco de Water Cooler Barrowch, RGB, Para CPU, Com Termômetro, Intel LGA 1700 - FBLTFHI-04I;R$ 1.099,00
991;Controlador De Fans Nzxt V2, RGB - AC-CRFR0-B1;R$ 599,11
992;Cooler Nwt, 40x40x10 12vdc;R$ 27,76
993;Pad Térmico Thermal Grizzly Minus Pad 8 - 100 X 100 X 0.5mm - Tg-mp8-100-100-05-1r;R$ 254,06
994;Collor Dex, Para Processador, Compativel AMD, INTEL - DX-7120;R$ 28,90
995;Cooler Akasa Venom Pico (amd / Intel) - Preto E Amarelo - Ak-cc4009ep01;R$ 297,00
996;Pad Térmico Pcyes Nitrogen Pad Extreme, 100 X 50 X 0.5mm - Pcynpe05148;R$ 45,82
997;2 Thermal Pad Arctic Tp-3, 200mm X 100mm X 1.0mm, Actpd00059a;R$ 253,76
998;Cooler Fan Arctic P12 Pwm Pst 120mm Branco, ACFAN00170A;R$ 123,48
999;Kit 2 Thermal Pad Gelid Gp-ultimate, 120mm X 20mm X 1.5mm, 15 W/mk;R$ 120,71
1000;Kit 2 Thermal Pad Gelid Gp-ultimate, 120mm X 20mm X 1.5mm, 15 W/mk;R$ 120,71
1001;Water Cooler Msi Mag Coreliquid C240 - 306-7zw2r11-813;R$ 1.011,87
1002;Cooler Fan Arctic P12 Pwm Pst 120mm Branco, ACFAN00170A;R$ 123,48
1003;2 Thermal Pad Arctic Tp-3, 200mm X 100mm X 1.0mm, Actpd00059a;R$ 253,76
1004;Cooler FAN AEROCOOL Astro 12, ARGB;R$ 84,00
1005;Kit 10x Thermal Pad Almofada Térmica Chroma Tech, 10cm X 10cm (100mm X 100mm) X 3mm, Para Bga Vga Vrm - Azul;R$ 224,91
1006;Kit 5x Thermal Pad Almofada Térmica Chroma Tech, 10cm X 10cm (100mm X 100mm) X 3mm, Para Bga Vga Vrm - Azul;R$ 134,91
1007;Kit 10x Thermal Pad Almofada Térmica Chroma Tech, 10cm X 10cm (100mm X 100mm) X 0.5mm, Para Bga Vga Vrm - Azul;R$ 71,01
1008;Kit 3x Thermal Pad Almofada Térmica Chroma Tech, 10cm X 10cm (100mm X 100mm) X 5mm, Para Bga Vga Vrm - Azul;R$ 134,91
1009;Collor Dex, Para Processador, Compativel AMD, INTEL - DX-7120;R$ 28,90
1010;Cooler Akasa Venom Pico (amd / Intel) - Preto E Amarelo - Ak-cc4009ep01;R$ 297,00
1011;Pad Térmico Pcyes Nitrogen Pad Extreme, 100 X 50 X 0.5mm - Pcynpe05148;R$ 45,82
1012;Pad Térmico Thermal Grizzly Minus Pad 8 - 100 X 100 X 0.5mm - Tg-mp8-100-100-05-1r;R$ 254,06
1013;Bomba Para Water Cooler Barrow 10w 3mca 450l/h Spd10-s - Preta;R$ 450,00
1014;Bomba Para Water Cooler Barrow 10w 3mca 450l/h Spd10-s - Prata;R$ 450,00
1015;Bloco de Water Cooler Barrowch, RGB, Para CPU, Com Termômetro, Intel LGA 1700 - FBLTFHI-04I;R$ 1.099,00
1016;Cooler Para Processador Deepcool, Assassin Iv,Dual Tower;R$ 830,00
1017;Kit 10x Thermal Pad Almofada Térmica Chroma Tech, 10cm X 10cm (100mm X 100mm) X 1mm, Para Bga Vga Vrm - Azul;R$ 134,91
1018;Cooler Brx, 120mm, Com Led RGB;R$ 25,42
1019;Water Cooler Thermaltake Toughliquid 240, ArGB, Intel, Sync Racing Green, All-in-one - L.c Cl-w319-pl12rg-a;R$ 893,87
1020;Cooler Fan Arctic P14 Slim, Pwm Pst 140mm, Preto - Acfan00268a;R$ 134,02
1021;Cooler Pontual, Compativel Com, Intel Socket 1155, 1156p - myc/tx900-or;R$ 31,90
1022;Cooler FAN Dell RJ82F, 2M93N - 2M93N-A00;R$ 85,81
1023;Water Cooler Thermaltake Toughliquid 240, ArGB, AMD, Sync Turquoise, All-in-one - Liq.cl Cl-w319-pl12tq-a;R$ 893,87
1024;Water Cooler Primetek RGB, 274mm, Preto - Lc-274mm;R$ 515,09
1025;Water Cooler Nix 2 White 120mm ArGB - Tdp 200w - Pcywcnix120w;R$ 343,88
1026;Water Cooler 240mm Hoopson, Cl-230, RGB, AMD/intel, Branco - Cl-230b;R$ 432,90
1027;Water Cooler Msi Mag Coreliquid M240, ARGB, 306 - 7zw4r14-813;R$ 752,00
